Entity,Code,Year,Oil Production - Tonnes
United Kingdom,GBR,1982,1200.43697
United Kingdom,GBR,1983,1336.9848
United Kingdom,GBR,1984,1466.13595
United Kingdom,GBR,1985,1484.1159300000002
United Kingdom,GBR,1986,1477.80084
United Kingdom,GBR,1987,1434.57213
United Kingdom,GBR,1988,1331.1581700000002
United Kingdom,GBR,1989,1066.5873
United Kingdom,GBR,1990,1065.35452
United Kingdom,GBR,1991,1061.3538
United Kingdom,GBR,1992,1096.13913
United Kingdom,GBR,1993,1165.19807
United Kingdom,GBR,1994,1471.6834600000002
United Kingdom,GBR,1995,1510.6672200000003
United Kingdom,GBR,1996,1508.8878300000003
United Kingdom,GBR,1997,1487.27929
United Kingdom,GBR,1998,1542.5217899999998
United Kingdom,GBR,1999,1594.46137
United Kingdom,GBR,2000,1468.2294663000002
United Kingdom,GBR,2001,1356.9695594000002
United Kingdom,GBR,2002,1348.4317438000003
United Kingdom,GBR,2003,1233.6281759
United Kingdom,GBR,2004,1109.1997363
United Kingdom,GBR,2005,985.3066256000001
United Kingdom,GBR,2006,890.6002792000002
United Kingdom,GBR,2007,890.5682967000001
United Kingdom,GBR,2008,834.9040929000001
United Kingdom,GBR,2009,793.1490202000001
United Kingdom,GBR,2010,732.2435243000001
United Kingdom,GBR,2011,604.4392446
United Kingdom,GBR,2012,518.2423366
United Kingdom,GBR,2013,472.7175157000001
United Kingdom,GBR,2014,464.36170960000004
United Kingdom,GBR,2015,526.6962999
United Kingdom,GBR,2016,551.7804444660001
United Kingdom,GBR,2017,542.3107495300001
United Kingdom,GBR,2018,591.6226357
United Kingdom,GBR,2019,602.3350947359878
United States,USA,1965,4974.086358997214
United States,USA,1966,5286.286951566897
United States,USA,1967,5631.4975614956065
United States,USA,1968,5848.498261184156
United States,USA,1969,5947.020545318543
United States,USA,1970,6204.486943544104
United States,USA,1971,6116.075693162173
United States,USA,1972,6139.3361545205635
United States,USA,1973,5985.4060933979035
United States,USA,1974,5715.055304074359
United States,USA,1975,5463.429772345371
United States,USA,1976,5326.3054730445365
United States,USA,1977,5382.407929861161
United States,USA,1978,5631.311817706787
United States,USA,1979,5547.409155323493
United States,USA,1980,5584.649188953198
United States,USA,1981,5568.405624397914
United States,USA,1982,5590.811384687613
United States,USA,1983,5616.855602531482
United States,USA,1984,5770.068448003162
United States,USA,1985,5799.940717815377
United States,USA,1986,5609.491870664497
United States,USA,1987,5434.237165762356
United States,USA,1988,5338.89062026471
United States,USA,1989,4989.654833174308
United States,USA,1990,4845.258627504196
United States,USA,1991,4918.28871060951
United States,USA,1992,4803.560602434538
United States,USA,1993,4617.185539397738
United States,USA,1994,4506.61759134923
United States,USA,1995,4460.730168207572
United States,USA,1996,4443.33399023963
United States,USA,1997,4418.819244733365
United States,USA,1998,4281.34656281441
United States,USA,1999,4101.039968178177
United States,USA,2000,4042.3656989119827
United States,USA,2001,4006.634964512188
United States,USA,2002,3976.351372815276
United States,USA,2003,3867.60640155835
United States,USA,2004,3783.9017233686104
United States,USA,2005,3593.5325854652197
United States,USA,2006,3541.3719954104527
United States,USA,2007,3546.8772768423178
United States,USA,2008,3514.843496244634
United States,USA,2009,3751.6792172169407
United States,USA,2010,3874.3953089402116
United States,USA,2011,4024.503257751247
United States,USA,2012,4593.913672327992
United States,USA,2013,5215.504011000353
United States,USA,2014,6098.844023417499
United States,USA,2015,6594.36509515486
United States,USA,2016,6307.7602867406695
United States,USA,2017,6674.717744254671
United States,USA,2018,7810.998010638136
United States,USA,2019,8684.312267931615
Uzbekistan,UZB,1985,26.8653
Uzbekistan,UZB,1986,29.4239
Uzbekistan,UZB,1987,31.052100000000003
Uzbekistan,UZB,1988,28.377200000000002
Uzbekistan,UZB,1989,31.401000000000003
Uzbekistan,UZB,1990,32.564
Uzbekistan,UZB,1991,32.564
Uzbekistan,UZB,1992,38.379
Uzbekistan,UZB,1993,46.53163000000001
Uzbekistan,UZB,1994,64.16271
Uzbekistan,UZB,1995,88.23681000000002
Uzbekistan,UZB,1996,88.65549
Uzbekistan,UZB,1997,91.77233000000001
Uzbekistan,UZB,1998,95.08688000000001
Uzbekistan,UZB,1999,94.203
Uzbekistan,UZB,2000,87.22500000000001
Uzbekistan,UZB,2001,83.45688000000001
Uzbekistan,UZB,2002,83.71274
Uzbekistan,UZB,2003,82.96842
Uzbekistan,UZB,2004,76.50214
Uzbekistan,UZB,2005,63.37187
Uzbekistan,UZB,2006,62.94156000000002
Uzbekistan,UZB,2007,57.31264
Uzbekistan,UZB,2008,55.60303000000001
Uzbekistan,UZB,2009,51.81165000000001
Uzbekistan,UZB,2010,42.44145204
Uzbekistan,UZB,2011,41.69355
Uzbekistan,UZB,2012,36.80895
Uzbekistan,UZB,2013,33.727000000000004
Uzbekistan,UZB,2014,32.61456604468151
Uzbekistan,UZB,2015,31.57535628870361
Uzbekistan,UZB,2016,30.691295421535703
Uzbekistan,UZB,2017,32.149972000000005
Uzbekistan,UZB,2018,33.635123
Uzbekistan,UZB,2019,32.527947000000005
Venezuela,VEN,1965,2141.2453762782025
Venezuela,VEN,1966,2079.2801162349756
Venezuela,VEN,1967,2185.5682439204247
Venezuela,VEN,1968,2230.1965257540746
Venezuela,VEN,1969,2219.068324055456
Venezuela,VEN,1970,2293.8786653250813
Venezuela,VEN,1971,2208.264347281564
Venezuela,VEN,1972,2021.4376027028813
Venezuela,VEN,1973,2110.083678571503
Venezuela,VEN,1974,1868.3620068002244
Venezuela,VEN,1975,1478.1473730495375
Venezuela,VEN,1976,1451.5714752414408
Venezuela,VEN,1977,1412.9277391120947
Venezuela,VEN,1978,1360.4202202813517
Venezuela,VEN,1979,1481.2925507008383
Venezuela,VEN,1980,1364.73781899265
Venezuela,VEN,1981,1321.346589533133
Venezuela,VEN,1982,1193.1801344087892
Venezuela,VEN,1983,1131.2376001158993
Venezuela,VEN,1984,1135.1379033273802
Venezuela,VEN,1985,1064.19198834518
Venezuela,VEN,1986,1150.7296177112385
Venezuela,VEN,1987,1165.948210460727
Venezuela,VEN,1988,1223.418796409451
Venezuela,VEN,1989,1228.822281086233
Venezuela,VEN,1990,1369.9797135357915
Venezuela,VEN,1991,1527.3145741281871
Venezuela,VEN,1992,1530.3912394651652
Venezuela,VEN,1993,1583.277478565172
Venezuela,VEN,1994,1680.2950343032737
Venezuela,VEN,1995,1806.4308390396895
Venezuela,VEN,1996,1921.0215391289373
Venezuela,VEN,1997,1994.7680464893403
Venezuela,VEN,1998,2067.4334783471268
Venezuela,VEN,1999,1849.9049711045132
Venezuela,VEN,2000,1864.1424647322826
Venezuela,VEN,2001,1896.0683015605148
Venezuela,VEN,2002,1775.873805865088
Venezuela,VEN,2003,1715.1509780693013
Venezuela,VEN,2004,1978.957897173341
Venezuela,VEN,2005,1970.2279000665467
Venezuela,VEN,2006,1990.3898155211884
Venezuela,VEN,2007,1927.5014200591645
Venezuela,VEN,2008,1928.767570962532
Venezuela,VEN,2009,1812.6816653322805
Venezuela,VEN,2010,1696.0616887326375
Venezuela,VEN,2011,1645.723880174237
Venezuela,VEN,2012,1620.3497174010172
Venezuela,VEN,2013,1602.3982021953625
Venezuela,VEN,2014,1610.8744193803875
Venezuela,VEN,2015,1574.2842364948347
Venezuela,VEN,2016,1407.614164202077
Venezuela,VEN,2017,1251.20162812881
Venezuela,VEN,2018,879.5549125782961
Venezuela,VEN,2019,542.2557783512651
Vietnam,VNM,1987,3.2564000000000006
Vietnam,VNM,1988,8.0247
Vietnam,VNM,1989,17.3287
Vietnam,VNM,1990,31.401000000000003
Vietnam,VNM,1991,46.0548
Vietnam,VNM,1992,63.84870000000001
Vietnam,VNM,1993,73.269
Vietnam,VNM,1994,82.57300000000001
Vietnam,VNM,1995,88.62060000000001
Vietnam,VNM,1996,102.37889
Vietnam,VNM,1997,117.34670000000001
Vietnam,VNM,1998,145.375
Vietnam,VNM,1999,176.97371
Vietnam,VNM,2000,192.45324
Vietnam,VNM,2001,198.83811000000003
Vietnam,VNM,2002,200.17556000000002
Vietnam,VNM,2003,209.97965000000002
Vietnam,VNM,2004,237.41482000000002
Vietnam,VNM,2005,219.67907
Vietnam,VNM,2006,199.39635
Vietnam,VNM,2007,188.41763000000003
Vietnam,VNM,2008,176.35732000000002
Vietnam,VNM,2009,193.26734
Vietnam,VNM,2010,177.42728
Vietnam,VNM,2011,179.43927000000002
Vietnam,VNM,2012,197.642546
Vietnam,VNM,2013,196.684234
Vietnam,VNM,2014,184.37039000000001
Vietnam,VNM,2015,199.67547000000002
Vietnam,VNM,2016,180.39293
Vietnam,VNM,2017,161.0755
Vietnam,VNM,2018,144.3283
Vietnam,VNM,2019,133.072786
World,OWID_WRL,1965,18231.08186223399
World,OWID_WRL,1966,19796.810715735275
World,OWID_WRL,1967,21238.462713478057
World,OWID_WRL,1968,23170.031348437766
World,OWID_WRL,1969,24940.333304885484
World,OWID_WRL,1970,27433.883399545462
World,OWID_WRL,1971,29000.789700928406
World,OWID_WRL,1972,30649.971533703265
World,OWID_WRL,1973,33445.12346269083
World,OWID_WRL,1974,33519.67783701507
World,OWID_WRL,1975,31837.76777393663
World,OWID_WRL,1976,34590.73834644588
World,OWID_WRL,1977,35798.865787012735
World,OWID_WRL,1978,36124.16869313187
World,OWID_WRL,1979,37653.04285897372
World,OWID_WRL,1980,35949.58550602402
World,OWID_WRL,1981,33877.82751649111
World,OWID_WRL,1982,32537.87652619678
World,OWID_WRL,1983,32122.489267222572
World,OWID_WRL,1984,32752.21151466929
World,OWID_WRL,1985,32465.69657630005
World,OWID_WRL,1986,34069.38757836786
World,OWID_WRL,1987,34148.07522132434
World,OWID_WRL,1988,35607.570038033155
World,OWID_WRL,1989,36037.49277425694
World,OWID_WRL,1990,36726.7766418505
World,OWID_WRL,1991,36627.69476028172
World,OWID_WRL,1992,37157.973520003674
World,OWID_WRL,1993,37105.149157629414
World,OWID_WRL,1994,37619.202594605274
World,OWID_WRL,1995,38135.511635989875
World,OWID_WRL,1996,39151.23693664041
World,OWID_WRL,1997,40024.48596502665
World,OWID_WRL,1998,41036.28880747795
World,OWID_WRL,1999,40106.510360568296
World,OWID_WRL,2000,41932.28328972126
World,OWID_WRL,2001,41923.32420656488
World,OWID_WRL,2002,41412.10040564162
World,OWID_WRL,2003,43247.333992790045
World,OWID_WRL,2004,45408.12006394831
World,OWID_WRL,2005,45795.185616889525
World,OWID_WRL,2006,46208.783283761295
World,OWID_WRL,2007,46099.1886730117
World,OWID_WRL,2008,46580.970714341514
World,OWID_WRL,2009,45412.43594244594
World,OWID_WRL,2010,46326.75664249399
World,OWID_WRL,2011,46687.197939313766
World,OWID_WRL,2012,47988.46266715291
World,OWID_WRL,2013,48088.845082851156
World,OWID_WRL,2014,49204.024068095176
World,OWID_WRL,2015,50740.62945012923
World,OWID_WRL,2016,50926.10785524651
World,OWID_WRL,2017,51096.20677691673
World,OWID_WRL,2018,52329.58951989652
World,OWID_WRL,2019,52154.65143179846
Yemen,YEM,1986,5.563499344692002
Yemen,YEM,1987,14.465098296199177
Yemen,YEM,1988,94.83861074705115
Yemen,YEM,1989,99.03028833551765
Yemen,YEM,1990,101.25568807339447
Yemen,YEM,1991,109.60093709043257
Yemen,YEM,1992,101.48804419397116
Yemen,YEM,1993,115.08084676277844
Yemen,YEM,1994,190.63002791612007
Yemen,YEM,1995,193.73741758846606
Yemen,YEM,1996,196.7464323984271
Yemen,YEM,1997,206.14371627785007
Yemen,YEM,1998,209.35199581913443
Yemen,YEM,1999,222.8923643119272
Yemen,YEM,2000,243.5131956959374
Yemen,YEM,2001,249.26253420969815
Yemen,YEM,2002,250.62746942070734
Yemen,YEM,2003,246.91524658453497
Yemen,YEM,2004,232.37946044718169
Yemen,YEM,2005,230.10867185255537
Yemen,YEM,2006,211.0772826933163
Yemen,YEM,2007,185.4387922201838
Yemen,YEM,2008,172.0963111496725
Yemen,YEM,2009,167.21410817955442
Yemen,YEM,2010,166.20220901114072
Yemen,YEM,2011,118.21562638073411
Yemen,YEM,2012,94.6765181174312
Yemen,YEM,2013,105.06950269397115
Yemen,YEM,2014,80.28643987549148
Yemen,YEM,2015,30.32242267300134
Yemen,YEM,2016,18.729791859764063
Yemen,YEM,2017,34.364897116644876
Yemen,YEM,2018,40.72877938695934
Yemen,YEM,2019,49.06259541284404
